Id,Score
8502,6
8508,1
8525,2
8530,2
8535,29
8539,12
8544,25
8551,4
8560,10
8561,14
8563,3
8564,6
8565,20
8569,13
8570,13
8572,1
8574,1
8578,3
8579,1
8580,2
8581,3
8582,28
8583,0
8584,5
8585,1
8586,1
8587,14
8588,26
8589,17
8590,15
8591,17
8594,30
8602,3
8613,19
8615,0
8621,4
8628,5
8630,4
8631,9
8632,2
8634,3
8635,1
8636,-2
8638,2
8639,-1
8640,31
8641,-1
8642,2
8643,12
8645,1
8647,0
8648,15
8649,5
8650,27
8651,0
8652,-1
8653,2
8660,16
8661,-1
8662,14
8666,2
8677,6
8678,11
8690,2
8699,4
8700,4
8703,4
8704,0
8709,0
8713,0
8721,76
8722,0
8723,98
8725,46
8726,0
8728,4
8729,2
8730,2
8734,6
8735,16
8736,4
8737,8
8739,2
8740,4
8747,3
8748,14
8756,16
8757,5
8758,23
8760,1
8761,3
8762,18
8763,0
8764,0
8765,31
8767,9
8769,4
8770,12
8771,7
8774,4
8779,0
8781,10
8787,0
8789,4
8803,3
8804,21
8805,14
8807,16
8810,9
8811,1
8814,11
8816,7
8818,2
8820,1
8822,5
8823,0
8829,0
8832,10
8843,4
8847,9
8848,4
8856,4
8862,3
8870,12
8872,5
8873,2
8886,30
8888,2
8890,36
8891,2
8892,47
8893,20
8894,-1
8895,5
8896,6
8898,2
8901,1
8903,10
8904,2
8905,32
8909,5
8910,1
8917,7
8918,9
8919,1
8921,1
8922,0
8926,0
8929,3
8933,10
8938,23
8939,31
8940,4
8943,-1
8944,1
8950,5
8953,1
8955,9
8956,31
8957,0
8959,2
8964,2
8966,32
8976,10
8981,8
8984,7
8986,10
8987,19
8988,20
8991,26
8994,8
8996,8
8997,3
8998,0
9005,22
9006,20
9007,5
9008,14
9013,13
9015,1
9016,7
9018,1
9020,1
9021,3
9022,47
9023,16
9029,9
9043,5
9044,7
9045,3
9046,3
9050,6
9081,22
9084,4
9093,3
9095,56
9098,0
9099,84
9100,112
9102,4
9104,20
9105,2
9116,15
9121,2
9122,11
9123,2
9125,2
9126,10
9133,8
9135,1
9137,10
9161,21
9165,2
9170,11
9175,8
9176,1
9177,8
9178,4
9180,28
9182,50
9183,23
9184,10
9186,1
9187,2
9188,2
9189,7
9190,3
9191,1
9192,4
9193,1
9197,1
9198,12
9200,14
9206,23
9208,2
9213,10
9214,15
9216,11
9219,31
9220,1
9225,12
9227,6
9236,6
9244,48
9251,8
9252,4
9263,1
9265,9
9267,8
9268,10
9269,2
9271,3
9272,18
9276,4
9277,4
9278,2
9279,10
9280,28
9281,1
9283,2
9285,3
9288,6
9290,11
9291,11
9293,1
9294,3
9295,1
9296,6
9298,14
9299,-2
9300,3
9301,0
9303,4
9306,0
9309,1
9312,4
9313,2
9315,7
9318,14
9319,3
9320,59
9324,1
9325,1
9332,12
9333,0
9334,0
9335,5
9336,0
9337,4
9342,9
9344,6
9346,13
9348,10
9349,23
9352,2
9354,5
9356,0
9357,5
9358,73
9359,4
9360,-3
9363,3
9364,2
9370,2
9371,23
9383,4
9384,1
9395,2
9398,5
9400,0
9401,2
9402,-2
9405,24
9410,6
9425,2
9430,1
9431,4
9432,5
9434,0
9435,0
9436,2
9439,6
9441,4
9445,9
9446,1
9447,19
9448,2
9450,22
9451,16
9452,34
9456,5
9461,7
9470,22
9474,11
9476,11
9479,7
9481,58
9483,2
9490,6
9491,2
9492,2
9493,-2
9494,34
9495,1
9496,0
9498,29
9499,1
9502,0
9510,14
9514,13
9517,6
9518,40
9519,0
9521,18
9522,1
9529,34
9531,42
9532,9
9533,5
9534,1
9535,5
9536,35
9538,0
9541,19
9544,43
9546,3
9550,1
9552,9
9554,27
9556,7
9558,1
9559,2
9560,1
9566,1
9567,4
9568,3
9570,19
9572,7
9573,0
9574,1
9576,55
9580,82
9582,10
9583,2
9584,9
9586,4
9587,2
9588,0
9591,31
9595,19
9597,2
9598,28
9599,19
9600,2
9602,2
9605,27
9606,60
9608,41
9609,5
9611,10
9612,11
9618,0
9619,22
9622,2
9625,37
9628,3
9635,34
9644,37
9650,4
9657,35
9670,4
9675,5
9676,2
9679,4
9680,2
9681,4
9684,14
9685,2
9686,3
9691,1
9702,4
9704,3
9705,1
9706,2
9707,0
9711,7
9712,1
9714,11
9717,14
9720,3
9722,17
9728,3
9730,88
9731,2
9732,1
9733,14
9736,2
9737,2
9739,4
9741,20
9742,2
9743,6
9744,1
9746,3
9747,-3
9748,-5
9749,7
9750,1
9752,12
9753,4
9757,0
9759,1
9760,2
9761,101
9762,2
9764,5
9766,20
9767,14
9768,3
9769,64
9772,4
9775,10
9776,3
9778,6
9780,6
9781,5
9782,1
9784,1
9788,2
9789,0
9791,4
9792,4
9793,1
9795,18
9796,13
9797,20
9798,9
9803,0
9805,5
9807,8
9808,23
9809,1
9810,19
9812,8
9813,50
9814,11
9815,21
9816,2
9817,26
9819,2
9824,3
9826,6
9827,3
9828,3
9829,3
9830,12
9831,64
9837,7
9839,2
9843,19
9849,6
9850,1
9851,1
9852,3
9857,3
9863,1
9865,3
9866,10
9868,1
9869,3
9872,17
9873,6
9874,21
9875,5
9876,3
9878,2
9880,3
9881,9
9882,0
9883,9
9884,3
9885,14
9886,1
9887,15
9888,17
9889,47
9891,23
9892,6
9894,30
9895,1
9905,11
9908,8
9909,7
9921,3
9924,2
9926,-2
9928,4
9932,-1
9933,2
9936,11
9937,4
9938,29
9939,14
9940,6
9941,12
9942,2
9943,1
9945,0
9946,12
9947,3
9948,40
9949,4
9950,3
9951,20
9952,1
9953,13
9954,1
9955,3
9957,2
9958,10
9959,10
9960,29
9961,18
9962,71
9963,9
9965,43
9966,5
9967,5
9969,23
9970,2
9971,47
9972,24
9973,-3
9977,15
9978,5
9979,12
9980,-2
9981,3
9987,12
9988,2
9989,1
9990,3
9991,23
9992,31
9993,5
9994,6
9998,3
9999,1
10000,2
10001,1
10002,6
10003,5
10007,9
10008,3
10009,0
10010,108
10011,2
10012,-1
10014,0
10016,7
10017,1
10020,16
10021,22
10022,0
10023,26
10024,11
10025,3
10026,43
10027,1
10029,1
10030,5
10031,105
10032,62
10033,1
10040,132
10042,4
10046,5
10048,9
10051,4
10055,0
10068,5
10072,14
10073,0
10075,-2
10077,-1
10092,-2
10094,22
10097,1
10098,9
10099,0
10103,5
10104,3
10107,16
10123,2
10126,1
10136,1
10137,0
10146,9
10149,4
10151,9
10155,5
10166,29
10172,13
10174,14
10194,12
10197,2
10198,1
10201,1
10202,3
10206,8
10207,3
10208,23
10209,4
10210,6
10211,0
10212,5
10213,1
10214,10
10219,32
10220,5
10221,1
10222,3
10225,1
10226,0
10229,7
10230,11
10231,2
10233,7
10234,0
10237,14
10238,4
10240,4
10243,2
10244,15
10248,2
10249,1
10251,10
10257,8
10260,1
10261,6
10270,12
10271,6
10275,1
10276,2
10277,4
10278,6
10280,1
10282,4
10284,1
10286,3
10288,3
10291,-1
10293,32
10294,1
10295,3
10297,6
10298,0
10304,-1
10306,4
10307,0
10309,17
10319,0
10322,6
10333,19
10334,14
10335,6
10336,20
10337,1
10340,34
10342,10
10343,50
10345,11
10347,1
10350,3
10352,0
10353,8
10354,3
10357,31
10358,11
10361,36
10363,5
10364,9
10365,6
10367,1
10371,0
10373,2
10374,3
10377,0
10379,6
10380,0
10381,8
10382,7
10384,9
10385,2
10387,3
10390,1
10396,0
10397,3
10399,9
10400,2
10401,2
10403,3
10404,4
10406,12
10407,1
10411,0
10416,8
10418,8
10423,1
10424,3
10426,1
10432,1
10434,0
10435,26
10438,0
10440,2
10441,2
10443,5
10446,1
10449,2
10451,0
10452,4
10453,1
10456,106
10458,5
10461,11
10462,6
10463,4
10468,-1
10476,20
10481,5
10485,1
10486,4
10488,1
10491,7
10503,12
10509,0
10512,16
10516,16
10518,2
10519,3
10522,11
10539,18
10541,3
10542,6
10546,1
10551,2
10559,4
10562,19
10565,4
10567,9
10569,7
10571,14
10572,5
10574,12
10575,8
10576,2
10577,1
10578,3
10579,1
10580,15
10581,16
10582,7
10583,24
10585,6
10586,1
10587,10
10590,1
10593,0
10594,5
10595,8
10597,6
10600,3
10603,21
10604,1
10605,18
10606,-2
10607,1
10608,6
10610,4
10611,9
10614,8
10619,0
10620,6
10625,4
10629,1
10634,16
10642,1
10645,3
10646,4
10648,4
10649,3
10651,11
10653,2
10654,-2
10655,4
10656,11
10657,1
10660,0
10671,8
10672,23
10673,47
10674,0
10675,17
10678,3
10680,14
10681,5
10682,6
10684,6
10685,15
10691,2
10695,3
10698,29
10700,1
10702,0
10704,1
10705,2
10716,1
10717,1
10719,2
10721,8
10723,6
10728,6
10731,7
10733,-1
10735,34
10736,25
10737,6
10738,78
10740,23
10741,16
10743,2
10744,3
10748,26
10751,35
10757,11
10758,2
10761,3
10766,4
10767,0
10768,1
10769,74
10770,7
10771,8
10772,11
10774,4
10776,7
10777,7
10782,1
10791,19
10792,19
10793,56
10794,9
10796,62
10799,7
10804,40
10806,3
10807,18
10808,23
10809,3
10810,6
10813,1
10814,19
10816,17
10817,27
10819,0
10821,7
10822,4
10823,37
10825,1
10826,4
10829,2
10832,15
10833,12
10835,21
10839,7
10841,3
10842,4
10848,3
10849,33
10852,2
10854,31
10855,0
10857,22
10858,4
10860,2
10861,24
10865,22
10875,5
10876,5
10877,11
10879,10
10885,2
10886,0
10887,6
10888,8
10889,25
10892,8
10893,2
10896,2
10898,8
10899,14
10900,6
10901,4
10902,0
10906,17
10907,2
10913,28
10915,4
10916,15
10917,6
10919,17
10921,3
10927,3
10928,14
10933,11
10936,0
10937,14
10939,7
10940,2
10941,9
10943,20
10944,7
10945,0
10946,4
10947,3
10948,7
10949,0
10950,8
10951,3
10954,0
10955,4
10958,4
10961,3
10963,5
10967,2
10973,6
10974,3
10976,2
10986,4
10989,41
10990,12
10991,82
10994,0
10996,0
10998,36
10999,94
11000,14
11001,21
11002,13
11003,7
11005,2
11007,22
11008,42
11009,11
11010,8
11011,17
11015,5
11017,7
11018,2
11022,12
11026,8
11029,6
11030,19
11037,17
11038,1
11040,0
11044,6
11046,6
11048,1
11050,3
11055,0
11070,1
11072,0
11087,0
11100,4
11106,9
11107,5
11115,5
11118,4
11120,16
11121,2
11122,6
11123,2
11124,12
11127,2
11129,30
11145,3
11149,11
11150,4
11151,2
11157,23
11163,9
11167,20
11168,11
11170,4
11174,4
11181,4
11183,10
11188,67
11189,13
11192,5
11193,3
11194,19
11195,83
11199,10
11200,1
11201,13
11217,8
11222,22
11225,11
11227,1
11228,6
11229,17
11236,7
11239,1
11249,1
11257,8
11258,12
11259,17
11260,9
11261,2
11264,2
11274,3
11275,12
11278,6
11279,2
11281,15
11285,4
11287,6
11289,5
11290,3
11292,4
11293,0
11294,2
11309,0
11312,114
11314,270
11315,54
11316,151
11317,11
11318,97
11319,4
11320,76
11321,21
11322,16
11323,169
11325,4
11326,68
11327,3
11329,4
11330,2
11331,233
11332,3
11333,104
11334,15
11335,2
11336,0
11338,-2
11340,8
11342,3
11343,0
11345,13
11349,3
11355,286
11358,2
11359,17
11360,2
11362,6
11363,37
11364,3
11369,1
11372,5
11373,44
11379,2
11383,48
11385,13
11387,74
11390,60
11391,3
11392,5
11396,2
11400,15
11403,1
11404,3
11409,3
11413,5
11415,4
11418,24
11421,26
11430,4
11436,6
11439,0
11442,7
11445,1
11450,10
11453,114
11456,-2
11462,1
11463,7
11465,7
11468,2
11471,3
11482,1
11483,1
11485,49
11489,1
11496,23
11499,8
11500,2
11510,15
11511,5
11512,31
11516,3
11519,-1
11523,25
11524,1
11525,3
11527,45
11529,3
11532,30
11534,6
11542,1
11543,17
11546,3
11547,9
11554,22
11555,10
11560,1
11571,5
11581,2
11582,2
11585,2
11586,13
11588,1
11608,7
11617,0
11620,19
11621,48
11622,1
11624,1
11628,6
11629,4
11631,8
11637,7
11639,6
11640,7
11642,5
11648,1
11651,4
11652,3
11653,0
11657,1
11659,3
11661,1
11667,2
11669,6
11676,4
11679,4
11681,3
11682,3
11687,4
11700,13
11702,6
11703,1
11705,0
11710,1
11713,2
11716,0
11719,1
11720,1
11721,23
11724,25
11725,8
11726,27
11727,3
11728,1
11729,5
11730,31
11731,0
11732,2
11733,10
11734,1
11735,27
11736,4
11737,2
11739,4
11740,0
11741,1
11742,1
11743,0
11744,3
11745,0
11746,7
11748,7
11749,1
11750,2
11754,10
11769,3
11772,6
11773,3
11774,0
11775,17
11779,3
11781,7
11783,7
11784,5
11785,6
11786,5
11788,18
11789,2
11790,11
11792,0
11795,2
11796,2
11797,5
11798,2
11802,5
11803,7
11804,13
11806,4
11807,7
11808,9
11809,3
11812,11
11813,13
11815,-5
11816,15
11817,5
11818,7
11819,2
11822,1
11824,0
11826,2
11827,3
11829,6
11830,6
11832,1
11833,2
11846,27
11848,11
11849,7
11850,6
11852,35
11855,12
11856,122
11857,7
11860,0
11861,10
11862,2
11863,3
11864,26
11866,9
11871,0
11874,9
11879,16
11880,0
11885,1
11886,1
11889,11
11890,3
11893,1
11896,5
11898,3
11900,2
11902,1
11903,5
11905,33
11906,20
11915,5
11917,20
11918,0
11919,1
11921,0
11922,6
11925,0
11928,4
11930,11
11931,9
11932,2
11934,15
11935,3
11938,8
11939,1
11941,1
11943,1
11944,7
11951,5
11961,1
11967,1
11970,2
11972,2
11975,27
11977,1
11978,1
11979,4
11986,15
11988,16
11995,9
11996,8
11998,5
11999,4
12001,6
12003,5
12005,6
12008,-1
12009,1
12015,0
12029,0
12030,178
12031,7
12039,1
12042,6
12044,23
12047,3
12054,3
12058,4
12059,3
12060,0
12066,2
12068,4
12070,121
12071,5
12073,10
12074,3
12075,14
12076,7
12077,49
12079,103
12081,6
12084,49
12093,4
12095,0
12096,2
12097,9
12101,2
12102,7
12106,1
12107,13
12108,3
12110,10
12111,2
12115,2
12116,6
12118,1
12119,5
12120,7
12123,1
12129,5
12130,1
12131,1
12133,1
12135,1
12136,0
12137,0
12138,1
12139,4
12141,1
12142,4
12143,1
12144,1
12145,18
12147,1
12148,36
12150,3
12153,5
12154,2
12155,4
12156,18
12158,1
12160,0
12165,7
12168,0
12170,4
12171,21
12175,15
12180,2
12181,6
12182,19
12184,8
12186,6
12188,22
12189,49
12190,8
12191,9
12192,13
12193,50
12194,-1
12196,13
12203,0
12204,-1
12207,2
12208,0
12209,36
12210,0
12213,2
12215,4
12217,5
12229,17
12230,4
12231,1
12232,6
12233,2
12235,10
12236,6
12240,1
12243,11
12244,7
12246,2
12247,13
12259,3
12267,0
12269,0
12270,0
12279,38
12280,34
12281,72
12283,20
12289,2
12291,59
12292,7
12293,10
12300,4
12303,12
12304,2
12306,4
12307,7
12308,1
12309,1
12311,1
12313,0
12314,3
12317,5
12318,6
12321,3
12322,4
12324,1
12325,2
12328,4
12329,0
12333,7
12339,1
12343,7
12344,3
12351,19
12353,6
12354,2
12355,1
12359,3
12363,0
12366,3
12369,5
12370,3
12381,36
12382,6
12390,1
12391,16
12392,6
12394,30
12395,8
12399,0
12400,4
12401,41
12402,4
12404,4
12410,5
12411,3
12412,1
12414,0
12417,3
12423,12
12425,6
12427,0
12428,14
12430,33
12431,4
12432,8
12435,17
12439,47
12440,-2
12442,1
12443,13
12444,10
12445,20
12446,41
12447,5
12448,31
12450,12
12451,5
12454,21
12455,3
12456,16
12457,0
12458,2
12462,4
12463,8
12466,6
12468,2
12469,1
12470,0
12471,4
12473,5
12474,4
12475,33
12476,1
12477,5
12478,2
12479,20
12483,6
12486,0
12491,20
12494,13
12498,7
12504,2
12507,4
12508,1
12510,3
12511,31
12519,0
12520,2
12524,9
12526,1
12528,11
12530,2
12535,5
12539,1
12542,4
12547,9
12549,1
12550,13
12551,2
12552,0
12553,13
12556,14
12558,5
12559,1
12560,1
12562,2
12572,26
12573,30
12577,6
12589,51
12590,0
12591,0
12597,1
12604,6
12611,5
12615,27
12617,17
12618,2
12621,1
12622,4
12624,1
12626,5
12627,17
12628,4
12629,3
12630,7
12634,1
12642,1
12645,17
12646,8
12647,3
12648,1
12652,1
12654,1
12655,0
12658,1
12660,2
12665,5
12667,1
12668,0
12672,17
12673,2
12675,1
12676,18
12683,22
12689,7
12690,0
12691,3
12692,2
12694,17
12695,2
12698,1
12710,0
12713,8
12727,2
12730,5
12731,25
12740,12
12741,1
12744,10
12745,7
12752,3
12758,2
12773,19
12776,2
12777,139
12779,7
12785,114
12786,44
12790,8
12796,6
12798,0
12800,6
12802,7
12803,1
12805,9
12807,105
12808,5
12809,58
12810,4
12811,2
12812,126
12813,0
12814,11
12815,5
12816,0
12818,42
12819,21
12820,2
12821,1
12823,2
12824,5
12826,45
12828,71
12829,6
12830,4
12831,5
12832,-1
12834,45
12836,83
12840,1
12842,7
12843,4
12847,0
12849,1
12855,0
12856,1
12857,3
12860,1
12861,5
12863,23
12864,5
12865,9
12866,1
12867,2
12870,5
12871,0
12872,15
12875,4
12876,6
12881,2
12883,-1
12884,0
12885,0
12886,0
12887,3
12888,1
12889,2
12891,3
12894,0
12898,0
12899,19
12900,11
12901,2
12903,3
12905,7
12908,2
12909,0
12913,0
12915,4
12916,0
12919,4
12921,1
12922,0
12923,1
12927,0
12929,2
12930,3
12931,8
12932,8
12933,8
12935,5
12937,2
12938,0
12940,26
12941,0
12943,2
12944,1
12945,0
12946,0
12947,2
12949,4
12950,1
12951,1
12953,0
12956,1
12958,8
12961,0
12963,0
12964,5
12965,2
12966,8
12970,4
12971,1
12972,0
12975,0
12976,2
12977,0
12978,1
12982,11
12983,-5
12986,15
12987,3
12988,0
12990,5
12991,2
12993,-1
12994,21
12996,2
12998,0
13001,0
13002,2
13003,4
13006,1
13010,14
13012,3
13015,8
13016,27
13017,16
13019,2
13020,6
13021,1
13025,0
13028,2
13032,6
13033,2
13034,10
13035,2
13036,2
13037,1
13038,14
13041,5
13042,1
13043,2
13045,5
13046,0
13050,21
13052,7
13053,12
13054,1
13057,5
13060,10
13061,11
13063,3
13064,2
13066,17
13067,14
13068,8
13069,2
13071,3
13074,0
13075,1
13078,0
13081,1
13082,-1
13084,0
13085,4
13089,4
13090,2
13091,11
13092,8
13093,30
13094,0
13095,0
13097,1
13099,2
13102,3
13107,1
13108,3
13112,1
13114,0
13115,0
13118,3
13120,3
13121,6
13123,2
13124,1
13125,6
13126,2
13127,2
13129,2
13131,4
13136,1
13139,1
13141,0
13142,12
13143,7
13145,1
13146,2
13149,0
13150,1
13151,1
13154,9
13155,0
13157,2
13159,1
13161,0
13162,0
13163,5
13167,1
13168,1
13169,3
13170,3
13171,0
13175,0
13176,0
13179,4
13183,2
13190,11
13191,5
13194,10
13196,5
13202,13
13207,9
13211,0
13212,6
13215,5
13216,0
13219,1
13220,3
13222,1
13224,3
13225,1
13259,18
13261,2
13264,3
13265,27
13266,7
13267,1
13268,13
13272,5
13273,2
13274,1
13275,3
13276,18
13277,6
13280,5
13283,2
13289,3
13307,15
13317,3
13320,1
13323,0
13324,1
13332,0
13338,1
13339,3
13341,19
13346,5
13348,7
13354,2
13355,8
13357,6
13358,0
13361,21
13368,0
13369,1
13371,6
13372,1
13375,1
13376,5
13377,0
13381,11
13382,2
13384,9
13385,5
13387,2
13389,2
13391,11
13393,8
13396,24
13397,7
13398,11
13399,3
13400,3
13402,-1
13405,4
13415,1
13416,1
13418,1
13419,1
13421,1
13422,4
13425,5
13427,3
13429,6
13430,16
13432,11
13434,17
13435,6
13436,1
13438,7
13439,30
13440,7
13441,0
13442,1
13443,16
13444,13
13445,1
13446,11
13448,19
13449,1
13452,0
13457,2
13459,13
13464,9
13467,5
13468,12
13470,94
13471,1
13472,43
13473,-2
13474,101
13475,11
13480,0
13483,3
13487,1
13488,4
13492,25
13493,8
13494,3
13495,7
13498,1
13499,2
13506,16
13540,14
13548,4
13553,4
13554,5
13556,9
13558,3
13559,1
13562,14
13563,4
13566,1
13570,11
13572,0
13573,11
13574,11
13578,1
13581,0
13583,10
13587,20
13588,2
13600,1
13601,1
13602,0
13604,4
13607,2
13611,2
13612,1
13613,1
13614,10
13616,17
13617,27
13619,19
13620,1
13621,-1
13622,1
13623,130
13624,3
13625,377
13627,11
13628,70
13629,12
13636,1
13638,4
13640,-1
13641,4
13642,28
13643,2
13644,6
13645,2
13647,12
13648,0
13649,0
13650,33
13652,1
13656,4
13657,6
13660,1
13661,8
13663,-1
13664,2
13665,0
13667,2
13669,4
13670,7
13674,4
13676,11
13677,28
13678,4
13679,17
13681,8
13682,3
13683,3
13684,32
13685,3
13687,10
13688,4
13689,6
13690,-1
13691,7
13693,17
13697,235
13705,26
13706,13
13711,49
13712,0
13713,0
13719,1
13720,3
13723,6
13727,1
13728,0
13729,1
13730,2
13732,22
13734,1
13736,0
13738,1
13739,7
13740,0
13741,4
13742,2
13746,15
13748,17
13749,4
13752,0
13755,0
13757,13
13758,0
13759,2
13760,2
13764,23
13766,2
13768,17
13769,3
13772,7
13774,1
13778,16
13779,8
13780,2
13782,39
13783,37
13784,108
13785,10
13786,21
13788,0
13792,1
13793,13
13794,1
13796,5
13797,3
13798,16
13802,3
13803,3
13804,24
13805,28
13819,7
13823,17
13824,10
13825,5
13828,20
13829,5
13831,2
13832,15
13835,15
13844,2
13846,8
13847,3
13849,6
13851,2
13852,1
13854,19
13856,3
13858,10
13859,3
13860,0
13864,0
13866,3
13867,8
13868,0
13869,4
13870,11
13873,11
13875,9
13876,0
13877,2
13878,0
13879,0
13881,0
13882,5
13883,3
13884,0
13886,2
13888,48
13890,2
13891,0
13893,5
13896,2
13898,0
13899,2
13901,3
13908,1
13911,0
13914,0
13917,4
13919,0
13920,9
13922,2
13923,1
13924,43
13925,1
13927,5
13929,4
13934,3
13935,1
13938,2
13940,7
13941,6
13944,2
13945,4
13946,0
13947,1
13949,7
13950,2
13952,13
13954,19
13956,14
13957,17
13958,21
13959,1
13960,1
13961,7
13962,1
13964,5
13965,1
13966,2
13967,2
13968,5
13969,5
13970,21
13981,-7
13982,0
13984,1
13985,1
13987,6
13990,-2
13991,1
13993,3
13994,0
13995,0
13996,1
13997,12
13998,5
14002,2
14004,2
14006,0
14007,3
14018,4
14019,9
14021,2
14024,4
14033,13
14040,3
14041,1
14046,-3
14047,6
14048,6
14050,4
14052,13
14054,3
14055,3
14059,17
14060,0
14062,6
14067,7
14069,10
14072,3
14074,0
14075,0
14079,4
14084,3
14089,6
14090,-1
14091,4
14092,12
14094,2
14096,4
14099,7
14101,8
14109,0
14110,1
14120,0
14122,9
14126,3
14130,2
14132,0
14133,5
14135,1
14142,-1
14143,0
14150,0
14152,5
14154,3
14162,45
14164,1
14165,-1
14166,1
14168,8
14170,1
14176,4
14177,1
14180,2
14182,2
14183,19
14184,8
14185,5
14187,3
14189,1
14190,5
14193,17
14195,1
14198,2
14199,7
14200,2
14201,2
14202,1
14205,14
14206,8
14207,1
14208,2
14209,2
14210,0
14216,1
14217,29
14227,19
14231,1
14235,1
14249,9
14251,0
14254,35
14255,2
14256,45
14257,6
14259,15
14261,16
14267,1
14271,12
14272,30
14273,1
14277,9
14279,8
14281,3
14282,2
14283,1
14284,2
14285,2
14286,25
14292,3
14293,4
14294,2
14295,11
14296,3
14297,98
14302,2
14303,-1
14305,36
14308,28
14309,123
14312,0
14313,3
14314,0
14315,42
14316,21
14317,102
14318,3
14320,14
14322,9
14323,0
14325,60
14326,9
14329,2
14330,16
14331,1
14332,57
14333,6
14334,0
14335,33
14336,17
14341,36
14343,7
14344,62
14347,2
14349,6
14351,21
14353,3
14357,50
14363,2
14364,2
14366,55
14368,2
14370,15
14374,54
14376,23
14381,5
14382,5
14384,40
14386,3
14387,14
14388,3
14389,29
14390,10
14391,7
14392,13
14393,13
14394,5
14396,0
14397,15
14399,1
14400,1
14401,8
14402,6
14404,4
14405,1
14406,1
14411,10
14412,2
14413,7
14414,60
14415,29
14416,2
14424,6
14425,8
14429,4
14431,3
14433,3
14434,2
14435,3
14436,11
14438,24
14440,0
14441,8
14444,5
14445,12
14446,4
14447,3
14452,2
14453,3
14454,6
14457,13
14458,9
14459,2
14461,4
14463,53
14464,2
14465,74
14466,36
14467,12
14470,6
14471,1
14472,4
14473,41
14474,7
14475,6
14477,5
14478,4
14480,4
14481,5
14482,1
14484,5
14486,5
14487,20
14488,27
14489,2
14490,11
14491,36
14492,6
14493,7
14494,7
14495,2
14496,28
14497,6
14498,-1
14499,3
14500,7
14501,0
14503,0
14504,7
14505,1
14506,7
14510,1
14511,3
14513,0
14515,24
14519,15
14521,7
14524,5
14525,23
14527,3
14528,1
14529,17
14530,0
14531,11
14532,0
14533,9
14534,4
14536,32
14539,7
14541,3
14542,1
14550,5
14553,3
14561,5
14564,1
14566,2
14569,0
14573,1
14575,23
14577,17
14578,-1
14582,14
14584,9
14585,3
14587,1
14588,4
14589,0
14590,10
14591,3
14592,3
14593,0
14594,3
14595,8
14596,12
14597,3
14599,8
14600,2
14609,6
14610,13
14611,3
14612,3
14614,3
14616,17
14617,4
14626,1
14627,1
14630,9
14632,0
14634,2
14635,3
14640,2
14650,32
14652,12
14654,5
14656,2
14657,10
14658,1
14660,24
14661,2
14662,3
14663,3
14664,7
14665,29
14667,3
14669,7
14670,5
14673,5
14674,4
14678,6
14679,0
14680,6
14681,2
14683,3
14684,3
14685,4
14688,2
14689,1
14692,5
14693,8
14694,3
14701,0
14702,8
14704,2
14720,21
14723,16
14726,6
14727,1
14728,14
14729,1
14733,0
14735,6
14738,30
14739,1
14740,5
14741,10
14743,3
14744,58
14745,5
14746,8
14747,113
14749,2
14750,7
14753,26
14755,7
14756,1
14757,60
14759,2
14761,21
14764,2
14768,0
14770,0
14771,13
14776,1
14781,22
14782,0
14784,11
14786,1
14789,17
14790,14
14793,6
14802,2
14803,0
14804,2
14805,3
14806,4
14807,3
14809,1
14811,2
14813,2
14816,18
14819,2
14820,6
14821,1
14825,2
14826,9
14831,20
14835,28
14841,1
14845,1
14856,100
14861,4
14862,22
14870,3
14874,25
14877,-1
14878,79
14879,9
14880,20
14881,2
14882,95
14883,3
14886,13
14890,1
14895,125
14896,1
14902,4
14903,1
14908,5
14914,195
14915,58
14917,4
14919,6
14925,43
14931,15
14932,0
14935,4
14936,0
14937,10
14938,0
14939,0
14940,0
14941,0
14942,4
14944,2
14946,0
14947,3
14954,27
14956,8
14957,11
14960,5
14961,8
14962,2
14963,0
14964,8
14968,21
14969,12
14970,28
14971,4
14972,335
14973,4
14975,19
14976,22
14980,29
14981,7
14982,2
14984,11
14985,4
14988,16
14991,8
15001,6
15002,7
15003,0
15004,72
15005,4
15006,77
15007,27
15009,0
15010,20
15012,0
15013,3
15014,23
15022,4
15027,4
15031,12
15032,13
15034,2
15039,-5
15042,14
15043,2
15045,37
15047,2
15049,-1
15050,7
15053,4
15058,0
15064,1
15074,1
15075,11
15077,-2
15084,-1
15086,11
15088,-1
15089,25
15091,7
15094,8
15095,2
15096,4
15098,8
15099,6
15100,9
15101,7
15102,0
15106,3
15112,11
15114,1
15115,6
15116,5
15118,1
15119,12
15120,2
15121,1
15122,0
15123,8
15124,23
15128,6
15133,1
15138,10
15140,0
15141,18
15142,8
15143,4
15144,0
15146,6
15147,4
15150,1
15151,3
15158,6
15159,7
15161,7
15162,5
15163,2
15164,2
15165,4
15166,1
15168,0
15169,0
15172,3
15173,0
15175,1
15179,1
15180,3
15183,0
15186,5
15196,2
15197,4
15205,2
15206,0
15207,8
15208,10
15209,8
15210,4
15212,9
15213,2
15214,1
15215,3
15225,6
15226,1
15227,6
15229,2
15235,2
15238,3
15239,19
15240,5
15241,26
15242,12
15243,22
15247,2
15248,1
15251,7
15254,1
15256,6
15260,5
15261,9
15262,5
15263,4
15264,6
15269,61
15270,8
15271,19
15272,6
15273,87
15274,66
15275,2
15276,1
15278,0
15281,6
15282,3
15284,6
15285,7
15286,26
15287,1
15288,7
15289,1
